gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_bucket,services_count,monthly_to_total_ratio,internet_no_tech_support,fiber_no_security,senior_mtm
0,0,1,1,49,1,0,0,0,2,2,0,2,2,1,0,1,78.0,3824.2,0,2,6,1.0005756148613292,1,0,0
0,0,0,0,12,1,2,1,2,2,2,0,0,2,0,1,0,99.7,1238.45,1,1,7,1.0351471079906385,1,0,0
1,0,0,1,28,1,0,1,2,0,0,0,0,0,0,1,0,74.9,2068.55,1,2,3,0.9863389280946023,1,0,0
1,0,1,0,72,1,2,1,0,2,2,0,2,2,2,1,0,106.3,7565.35,0,2,7,0.9884694784153863,1,1,0
1,1,0,0,11,1,2,0,2,2,0,0,0,0,0,0,0,60.25,662.95,0,3,5,1.000301772915881,1,0,1
1,0,1,0,13,1,2,0,0,0,2,0,2,2,1,1,3,75.3,989.45,1,1,6,1.0107774032076822,1,0,0
0,0,0,0,15,1,2,2,1,1,1,1,1,1,2,0,0,25.05,369.1,0,1,2,0.9823020625415836,0,0,0
0,0,0,0,46,1,2,1,0,0,2,0,2,2,1,1,2,101.1,4674.4,0,2,6,1.005117619231927,1,1,0
0,0,1,0,48,1,2,0,0,0,2,2,0,2,1,1,3,69.55,3435.6,0,2,6,1.0291157440690153,0,0,0
0,0,1,1,48,1,0,0,2,0,2,2,2,0,1,0,0,69.7,3023.65,0,2,6,0.9037691296030607,0,0,0
0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,0,20.1,318.6,0,1,1,0.9906716417910447,0,0,0
1,0,0,0,68,1,2,2,1,1,1,1,1,1,2,1,0,24.15,1498.85,0,2,2,0.9127085616855438,0,0,0
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,73.65,73.65,1,0,3,1.0,1,1,1
0,0,0,0,36,1,0,0,2,2,2,2,0,2,1,1,3,75.55,2680.15,0,2,7,0.985421722185455,0,0,0
0,0,0,0,71,1,2,1,2,2,2,2,2,2,2,0,3,111.3,7985.9,0,2,9,1.0105791984612074,0,0,0
0,0,0,0,60,0,1,0,2,0,2,0,0,2,1,1,2,44.45,2773.9,0,2,4,1.040082489688789,1,0,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,19.95,59.25,0,0,1,0.7424812030075189,0,0,0
0,0,1,1,19,1,0,2,1,1,1,1,1,1,2,0,3,20.15,387.7,0,1,1,1.0126681467937835,0,0,0
0,0,0,0,43,1,0,2,1,1,1,1,1,1,2,1,0,19.65,779.25,0,2,1,0.9222439197585657,0,0,0
1,0,1,1,40,1,2,1,2,2,0,2,2,2,0,1,1,110.1,4469.1,0,2,8,1.014782016348774,0,0,0
0,0,1,1,42,1,2,2,1,1,1,1,1,1,2,0,2,22.95,1014.25,0,2,2,1.0522357090984542,0,0,0
1,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,74.35,74.35,1,0,3,1.0,1,1,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.5,70.5,1,0,2,1.0,1,1,0
0,0,0,1,1,1,0,0,2,2,0,2,0,0,0,1,2,60.0,60.0,1,0,5,1.0,0,0,0
1,0,0,0,25,1,0,2,1,1,1,1,1,1,1,1,0,19.5,516.3,0,2,1,1.059076923076923,0,0,0
0,0,0,0,31,0,1,0,2,2,0,2,0,2,2,1,0,49.85,1520.1,0,2,5,0.9836606593975473,0,0,0
1,0,1,0,53,1,2,1,0,2,0,2,0,2,1,0,0,97.75,5043.2,0,2,6,0.9734497900883077,0,1,0
0,0,0,0,11,1,0,0,0,0,0,2,2,2,0,0,3,70.5,829.3,0,3,5,1.0693745970341715,0,0,0
0,0,1,0,15,1,0,1,2,0,2,0,2,2,0,0,2,101.75,1669.4,0,1,6,1.093791973791974,1,0,0
0,0,1,1,64,1,0,0,2,0,0,2,2,0,1,0,3,65.8,4068.0,0,2,5,0.9659954407294833,0,0,0
1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,2,80.6,415.55,1,0,3,1.0311414392059555,1,1,0
1,0,0,0,6,1,0,0,2,0,2,2,2,2,2,1,3,80.25,493.4,0,3,7,1.0247144340602283,0,0,0
0,0,1,1,15,1,0,0,0,0,0,0,0,0,0,0,2,46.3,639.45,0,1,2,0.9207343412526998,1,0,0
0,0,0,0,11,1,0,0,2,0,2,0,0,2,0,0,0,64.05,733.95,0,3,5,1.0417287630402385,1,0,0
1,0,0,0,4,1,0,1,0,0,2,0,0,2,0,0,2,86.05,308.1,0,0,4,0.8951191167925625,1,1,0
0,0,0,0,3,1,0,1,0,0,2,0,0,0,0,1,3,74.75,238.1,0,0,3,1.0617614269788183,1,1,0
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,0,1,117.5,8670.1,0,2,9,1.0248345153664302,0,0,0
0,0,0,0,60,1,0,1,0,2,2,0,2,2,2,1,2,99.65,5941.05,0,2,6,0.9936527847466132,1,1,0
1,1,1,0,10,1,0,1,0,2,2,2,2,0,0,1,3,92.5,934.1,1,3,6,1.0098378378378379,0,1,1
1,1,1,1,64,1,2,2,1,1,1,1,1,1,2,1,0,24.4,1548.65,0,2,2,0.9917072233606559,0,0,0
1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,44.5,90.05,0,0,2,1.0117977528089888,1,0,0
0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.3,89.3,1,0,4,1.0,1,1,1
1,0,1,0,20,1,0,2,1,1,1,1,1,1,1,0,3,20.65,417.5,0,1,1,1.0108958837772397,0,0,0
0,0,0,0,30,1,0,0,2,2,2,2,2,2,1,0,0,85.35,2530.4,1,2,8,0.9882444834993166,0,0,0
0,0,0,0,54,1,2,1,0,2,2,0,2,0,1,1,0,94.75,5121.75,0,2,6,1.0010260920551157,1,1,0
0,0,0,1,67,1,2,1,0,2,0,2,2,2,1,1,0,106.6,7244.7,0,2,7,1.0143513203214696,0,1,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.85,69.85,1,0,2,1.0,1,1,0
1,0,1,1,71,1,0,0,0,2,0,2,2,2,2,1,1,73.35,5154.5,0,2,6,0.9897558493428191,0,0,0
1,1,1,0,72,1,2,1,2,2,2,2,2,2,0,1,1,112.9,8061.5,0,2,9,0.991720795197323,0,0,1
1,0,1,0,54,1,0,0,2,2,0,0,2,2,2,1,0,74.55,4191.45,0,2,6,1.041172963708175,1,0,0
1,0,1,1,45,1,2,1,0,2,2,0,0,2,1,1,1,95.0,4368.85,0,2,6,1.021953216374269,1,1,0
1,0,0,0,52,1,2,0,2,0,0,2,2,2,2,1,1,79.75,4217.8,0,2,7,1.017072582589824,0,0,0
1,1,1,0,70,1,0,1,2,2,2,0,2,2,2,0,1,105.35,7511.9,0,2,7,1.0186317716455353,1,0,0
0,0,1,0,43,1,0,0,2,0,2,2,2,2,2,1,2,78.8,3460.3,0,2,7,1.0212194546098454,0,0,0
0,0,1,0,58,1,2,1,2,2,2,0,2,2,1,1,1,110.65,6526.65,0,2,8,1.0169764869034077,1,0,0
1,0,1,0,57,1,2,1,2,2,2,2,2,0,0,1,2,103.05,5925.75,0,2,8,1.008835772108583,0,0,0
1,0,1,1,34,0,1,0,0,0,0,2,2,0,2,1,2,40.55,1325.85,0,2,3,0.9616667875534924,0,0,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.1,70.1,1,0,2,1.0,1,1,0
1,0,1,0,24,1,0,0,2,0,0,2,2,2,1,0,0,74.4,1712.9,0,2,6,0.959285394265233,0,0,0
0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,35.75,35.75,1,0,2,1.0,1,0,0
0,0,1,0,57,1,2,1,0,2,2,0,2,2,0,1,1,104.5,5921.35,1,2,7,0.9940988835725678,1,1,0
0,0,1,1,71,1,0,1,0,0,2,0,0,0,2,0,2,76.05,5436.45,0,2,3,1.0068339028252353,1,1,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.6,70.6,0,0,2,1.0,1,1,0
1,0,0,1,62,1,2,2,1,1,1,1,1,1,2,1,3,24.4,1413.0,0,2,2,0.9340296139608673,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.6,44.6,0,0,2,1.0,1,0,0
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,93.2,6506.15,0,2,9,0.9832179773922505,0,0,0
0,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,3,20.25,1048.45,0,2,1,0.9768926158863266,0,0,0
1,0,0,0,21,1,0,0,0,0,2,0,0,2,0,0,3,61.65,1393.6,0,1,4,1.0764299231452517,1,0,0
1,0,0,0,54,1,0,1,2,0,2,2,0,0,1,0,2,84.4,4484.05,0,2,5,0.983862120414253,0,0,0
0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,3,94.55,2724.6,1,2,5,1.0672777483988483,1,1,0
1,1,1,0,30,1,0,1,0,2,2,0,0,0,0,1,3,79.65,2365.15,1,2,4,0.9898095835948943,1,1,1
0,0,0,0,35,1,2,1,0,0,0,0,2,0,0,1,2,86.45,3029.1,1,2,4,1.0011071635131785,1,1,0
0,0,1,0,63,1,2,1,0,2,2,2,2,2,0,1,2,108.75,6871.7,0,2,8,1.0029848567779602,0,1,0
1,0,1,0,50,1,0,2,1,1,1,1,1,1,2,0,3,20.55,1067.65,0,2,1,1.0390754257907544,0,0,0
1,0,1,0,31,1,0,0,2,2,2,2,0,2,1,1,1,75.5,2424.45,0,2,7,1.0358684041871393,0,0,0
1,0,1,1,31,1,0,0,0,0,2,2,0,0,0,0,3,54.35,1647.0,0,2,4,0.9775350921447012,0,0,0
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,44.6,122.7,0,0,2,0.9170403587443946,1,0,0
1,0,1,0,4,1,2,1,0,2,0,0,2,2,0,1,2,100.2,420.2,1,0,6,1.0484031936127745,1,1,0
1,0,1,1,47,1,2,1,0,0,2,2,2,2,0,1,0,107.35,5118.95,1,2,7,1.0145675806915142,0,1,0
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,80.8,80.8,1,0,3,1.0,1,1,0
0,1,1,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.85,20.85,1,0,1,1.0,0,0,1
0,0,0,0,29,1,2,1,0,0,0,0,0,0,0,1,2,74.2,1993.25,0,2,3,0.9263175016265451,1,1,0
1,0,0,0,69,1,2,1,2,2,2,0,2,2,2,1,1,110.05,7430.75,0,2,8,0.9785736391231917,1,0,0
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,49.75,49.75,0,0,3,1.0,1,0,0
1,0,1,1,71,1,0,0,2,0,2,2,0,2,2,1,1,70.85,4973.4,0,2,6,0.9886787201685767,0,0,0
0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.3,235.5,1,0,2,1.116642958748222,1,1,1
0,0,1,0,71,1,0,0,2,2,2,2,2,2,1,1,0,84.8,6046.1,0,2,8,1.0042020993887855,0,0,0
1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,3,114.5,8331.95,0,2,9,1.0106683648714216,0,0,0
0,0,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,79.55,723.4,1,3,3,1.0104057545918013,1,1,0
0,0,1,0,5,1,2,0,0,0,2,2,2,0,0,0,0,67.95,350.3,1,0,6,1.0310522442972774,0,0,0
0,0,0,0,9,0,1,0,0,2,0,0,0,2,0,0,2,40.75,359.4,0,3,3,0.979959100204499,1,0,0
0,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,20.1,579.4,0,2,1,0.8735112317201869,0,0,0
0,0,1,1,37,1,0,0,2,2,0,0,2,2,1,0,0,75.1,2658.8,0,2,6,0.9568503256918705,1,0,0
1,0,1,1,54,0,1,0,0,0,2,2,0,2,2,0,1,46.0,2424.05,0,2,4,0.9758655394524961,0,0,0
1,0,1,1,48,1,2,1,2,2,2,2,2,2,2,0,1,111.8,5443.65,0,2,9,1.0143951252236136,0,0,0
1,0,1,1,72,0,1,0,2,0,2,2,2,0,2,0,3,48.9,3527.0,0,2,5,1.0017609634174052,0,0,0
1,0,1,0,68,1,2,1,2,2,0,2,2,2,0,1,2,107.7,7320.9,0,2,8,0.9996313288546615,0,0,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,19.6,61.35,0,0,1,1.0433673469387754,0,0,0
0,0,0,1,18,1,2,0,2,0,0,0,0,2,0,0,2,64.8,1166.7,0,1,5,1.0002572016460907,1,0,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.15,70.15,1,0,2,1.0,1,1,1
1,1,1,0,27,0,1,0,2,0,0,0,0,0,0,0,1,30.75,805.1,1,2,2,0.9697079193014153,1,0,1
1,0,0,0,13,1,0,2,1,1,1,1,1,1,2,0,3,19.95,243.65,0,1,1,0.9394640447272028,0,0,0
0,0,1,1,3,1,0,2,1,1,1,1,1,1,0,0,3,19.3,54.7,0,0,1,0.9447322970639033,0,0,0
0,1,0,0,31,1,2,1,0,2,0,0,2,2,0,1,2,99.95,3186.65,1,2,6,1.0284658458261389,1,1,1
1,0,0,0,7,1,2,1,0,0,0,0,0,2,0,1,2,86.8,620.35,1,3,4,1.0209842001316656,1,1,0
1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,0,20.65,1125.6,0,2,1,0.9562890276538805,0,0,0
0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,2,79.0,522.95,1,3,3,0.9456600361663654,1,1,0
1,1,1,0,44,0,1,0,0,2,0,0,0,0,0,1,2,30.35,1359.7,1,2,2,1.0181967949678,1,0,1
0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,0,20.2,1027.25,0,2,1,1.059457508250825,0,0,0
1,0,1,1,35,1,2,0,2,2,2,2,0,0,2,1,1,69.15,2490.15,0,2,7,1.028881313913852,0,0,0
1,1,1,0,1,1,2,1,2,0,0,0,0,0,0,1,2,80.3,80.3,1,0,4,1.0,1,0,1
1,0,0,0,11,1,0,1,0,0,2,0,0,2,0,0,2,84.8,888.75,0,3,4,0.9527765866209262,1,1,0
1,0,1,0,52,1,2,1,2,0,2,2,0,0,2,1,1,91.6,4627.8,0,2,6,0.971573731944911,0,0,0
1,0,1,1,67,1,0,0,2,2,0,0,0,0,2,1,0,54.2,3838.2,0,2,4,1.056947733656441,1,0,0
1,0,0,0,60,1,2,1,0,2,0,0,2,0,0,1,0,89.9,5450.7,0,2,5,1.010511679644049,1,1,0
0,0,1,0,58,1,2,1,2,2,2,0,2,2,2,1,0,109.45,6144.55,1,2,8,0.9679352877238858,1,0,0
0,0,0,1,25,0,1,0,2,0,0,2,0,0,2,0,0,35.05,844.45,0,2,3,0.9637089871611985,0,0,0
0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,72.1,72.1,0,0,3,1.0,1,1,1
1,0,0,1,15,1,0,0,2,0,2,0,0,2,1,0,3,64.85,950.75,0,1,5,0.9773837059881779,1,0,0
0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,3,80.3,526.7,1,3,3,0.9370218822273617,1,1,0
1,0,1,0,65,1,2,0,2,2,2,0,0,0,1,0,1,67.05,4309.55,0,2,6,0.988825790168072,1,0,0
0,0,1,1,10,1,2,1,0,0,0,0,0,2,0,0,2,85.95,858.6,0,3,4,0.9989528795811519,1,1,0
1,0,1,1,67,1,2,1,0,2,2,0,0,0,1,0,2,87.4,5918.8,1,2,5,1.0107585641586119,1,1,0
1,0,1,0,40,1,2,1,0,2,0,0,2,2,0,1,2,101.3,4113.1,1,2,6,1.0150789733464955,1,1,0
1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,3,24.6,190.1,0,3,1,0.8586269196025293,1,0,0
0,0,0,0,6,1,0,0,2,0,0,0,0,0,0,1,2,49.45,314.6,0,3,3,1.0603302999662958,1,0,0
1,0,0,0,4,1,0,0,0,2,0,2,2,0,0,1,0,63.75,226.2,0,0,5,0.8870588235294117,0,0,0
0,0,0,0,29,0,1,0,0,0,0,2,0,0,0,1,2,31.2,926.2,0,2,2,1.0236516357206014,0,0,0
1,0,1,0,12,1,0,1,0,2,0,0,0,2,0,1,1,85.05,999.8,0,1,4,0.9796198314716834,1,1,0
1,0,1,1,67,1,0,0,2,0,2,2,0,0,2,1,0,60.4,3953.7,0,2,5,0.9769941682316893,0,0,0
0,0,0,0,44,1,2,1,0,2,2,0,0,0,0,1,0,84.8,3862.55,1,2,5,1.0352031518010292,1,1,0
1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.0,70.0,1,0,2,1.0,1,1,0
1,0,1,0,72,1,2,0,2,2,2,0,2,2,2,1,2,85.25,6083.1,0,2,8,0.9910557184750733,1,0,0
1,0,1,0,42,1,2,1,0,2,2,2,0,2,0,1,2,99.45,4138.05,1,2,7,0.99069884364002,0,1,0
0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,3,35.9,35.9,0,0,3,1.0,0,0,0
1,0,1,1,24,1,2,0,2,0,0,0,2,2,1,0,3,74.8,1821.2,0,2,6,1.0144830659536543,1,0,0
1,0,0,0,7,1,2,1,0,0,0,0,0,0,0,0,2,73.6,520.0,1,3,3,1.0093167701863355,1,1,0
1,1,1,1,66,1,2,1,2,2,2,2,2,2,1,1,2,116.25,7862.25,0,2,9,1.0247311827956989,0,0,0
0,1,1,0,11,1,0,1,0,0,0,2,2,0,0,1,2,82.9,880.05,0,3,4,0.9650729246627918,0,1,1
0,0,0,0,11,1,2,1,2,0,0,0,0,0,0,1,0,79.0,929.3,0,3,4,1.0693901035673188,1,0,0
0,0,0,0,15,1,2,2,1,1,1,1,1,1,0,1,1,25.4,399.6,1,1,2,1.0488188976377952,0,0,0
1,0,0,1,56,1,2,2,1,1,1,1,1,1,2,1,3,24.8,1424.2,0,2,2,1.0254896313364057,0,0,0
0,1,0,0,9,1,0,1,0,0,2,0,0,0,0,0,1,75.5,637.4,0,3,3,0.9380426784400294,1,1,1
0,0,1,1,0,1,2,0,0,2,2,2,2,0,2,0,3,73.35,73.35,0,0,7,73.35,0,0,0
1,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,0,114.95,7711.25,0,2,9,0.9583359224507549,0,0,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.15,70.15,1,0,2,1.0,1,1,0
0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,20.35,76.35,1,0,1,0.9379606879606879,0,0,0
0,1,1,0,43,1,2,1,2,2,0,0,2,0,0,1,2,94.5,4156.8,0,2,6,1.0229605020302694,1,0,1
0,0,1,1,58,1,0,1,0,2,2,0,2,0,0,1,2,91.55,5511.65,0,2,5,1.0379950658204486,1,1,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.9,20.9,0,0,1,1.0,0,0,0
1,0,1,0,17,1,2,1,0,2,0,0,0,0,0,1,0,80.5,1336.9,0,1,4,0.976909024479357,1,1,0
0,0,0,0,51,1,2,1,0,2,2,2,2,2,1,1,2,111.5,5703.25,0,2,8,1.0029455728479733,0,1,0
0,1,0,0,1,1,0,0,2,0,2,0,0,0,0,1,2,55.8,55.8,1,0,4,1.0,1,0,1
0,0,0,0,63,1,0,1,0,0,2,2,2,0,1,1,1,90.05,5817.0,0,2,5,1.025356283546178,0,1,0
0,0,0,1,22,0,1,0,0,0,2,0,2,2,1,1,1,49.45,1031.4,0,1,4,0.9480650795109845,1,0,0
1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,0,19.7,168.9,0,3,1,1.0717005076142132,0,0,0
1,0,0,0,10,1,0,0,2,0,0,0,0,0,0,1,3,51.65,524.5,0,3,3,1.0154888673765732,1,0,0
0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,2,56.25,389.1,1,3,4,1.1528888888888889,1,0,0
1,0,0,1,6,1,2,2,1,1,1,1,1,1,0,0,3,26.35,184.05,0,3,2,1.1641366223908918,0,0,0
0,0,1,1,32,1,2,1,0,0,2,0,0,2,0,1,0,91.05,2954.5,1,2,5,1.014037616694124,1,1,0
0,0,1,0,25,1,0,0,2,2,0,2,0,2,0,1,3,71.05,1837.7,0,2,6,1.0345953553835328,0,0,0
0,1,1,0,65,1,0,1,0,2,2,2,2,2,2,1,1,105.85,6725.5,0,2,7,0.977508084735293,0,1,0
1,0,0,0,14,1,0,1,0,0,2,0,0,0,0,0,2,76.45,1117.55,0,1,3,1.0441465009810333,1,1,0
1,1,0,0,19,1,2,1,2,0,0,0,2,0,0,1,2,90.6,1660.0,1,1,5,0.9643313581968166,1,0,1
1,0,1,1,44,0,1,0,0,0,2,2,2,2,1,1,2,54.3,2317.1,0,2,5,0.9698225347396618,0,0,0
0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,89.55,6448.85,0,2,9,1.0001938705875055,0,0,0
0,1,1,0,72,1,2,0,2,2,2,2,2,2,2,0,1,89.1,6352.4,0,2,9,0.9902107494700088,0,0,0
0,0,0,1,34,1,2,1,2,2,2,2,2,2,2,1,1,116.15,3946.9,0,2,9,0.9994429110430224,0,0,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,69.6,1,0,2,1.0,1,1,0
1,0,1,0,10,1,2,1,0,0,2,0,2,2,0,1,2,98.5,1037.75,1,3,6,1.0535532994923857,1,1,0
0,0,0,0,40,1,0,1,0,2,0,0,0,0,0,0,1,74.8,2971.7,0,2,3,0.9932152406417112,1,1,0
1,0,0,0,12,1,0,0,2,0,0,2,0,0,0,0,3,56.65,654.85,1,1,4,0.9632980288320095,0,0,0
0,0,1,0,25,1,0,1,0,0,2,0,0,0,0,1,2,74.6,1797.75,0,2,3,0.9639410187667562,1,1,0
1,0,1,0,22,1,2,1,0,0,0,0,0,2,0,1,2,85.1,1873.7,1,1,4,1.0008011964533705,1,1,0
0,0,0,0,25,1,0,2,1,1,1,1,1,1,1,0,1,19.9,527.5,0,2,1,1.0603015075376885,0,0,0
1,1,0,0,6,1,0,1,2,0,0,0,2,0,0,1,0,85.15,503.6,1,3,4,0.9857114895282834,1,0,1
1,0,0,0,13,1,0,1,0,2,2,0,0,0,0,1,2,79.8,973.45,1,1,4,0.938355504144978,1,1,0
1,1,0,0,10,1,0,1,0,0,0,0,0,2,0,1,2,79.25,793.55,1,3,3,1.0013249211356465,1,1,1
1,0,1,0,72,1,2,1,2,2,2,0,2,0,2,1,1,97.95,7114.25,0,2,7,1.0087700640916566,1,0,0
1,0,1,1,53,1,0,2,1,1,1,1,1,1,2,1,3,19.4,1110.35,0,2,1,1.079896907216495,0,0,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65,0,0,1,1.0,0,0,0
0,1,1,0,58,1,2,1,0,0,0,2,2,2,0,1,0,100.4,5749.8,0,2,6,0.9873952465998076,0,1,1
0,0,1,0,9,0,1,0,0,0,2,0,2,2,0,1,2,48.75,442.2,1,3,4,1.0078632478632479,1,0,0
0,0,1,1,41,1,0,0,0,2,0,2,0,2,1,1,0,66.5,2728.6,1,2,5,1.000770218228498,0,0,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,44.45,82.7,0,0,2,0.9302587176602924,1,0,0
0,0,0,0,68,1,2,0,0,2,2,0,2,2,2,1,2,80.65,5330.2,0,2,7,0.9719193318989094,1,0,0
1,0,1,1,23,1,0,0,2,0,0,2,0,0,1,0,1,57.2,1423.35,0,1,4,1.0819017938583153,0,0,0
1,0,0,1,23,0,1,0,2,2,0,2,0,0,1,0,0,40.65,947.4,0,1,4,1.013316220118723,0,0,0
1,0,1,0,61,1,0,0,2,2,0,2,2,2,2,1,3,81.05,4747.65,0,2,7,0.960275482650863,0,0,0
1,0,1,0,21,1,2,1,0,2,2,2,2,2,0,1,2,111.2,2317.1,1,1,8,0.9922490578965397,0,1,0
1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,24.75,1859.1,0,2,2,1.0432659932659931,0,0,0
0,0,1,0,54,1,2,1,2,2,2,2,2,2,1,1,3,114.65,6049.5,0,2,9,0.9771284585937878,0,0,0
1,0,1,1,8,1,2,2,1,1,1,1,1,1,1,0,3,24.4,203.95,0,3,2,1.0448258196721312,0,0,0
1,0,1,1,14,1,0,2,1,1,1,1,1,1,1,0,3,19.75,309.35,0,1,1,1.1188065099457505,0,0,0
1,0,1,0,62,0,1,0,2,2,0,2,0,0,2,1,1,38.6,2345.55,0,2,4,0.9800894200233996,0,0,0
0,0,0,0,1,1,0,1,2,2,0,2,0,0,0,1,3,83.4,83.4,0,0,5,1.0,0,0,0
0,0,1,1,44,1,2,1,0,2,2,0,0,2,1,0,2,94.4,4295.35,0,2,6,1.0341270223420647,1,1,0
1,0,0,0,20,1,0,2,1,1,1,1,1,1,1,1,3,19.7,415.9,0,1,1,1.0555837563451775,0,0,0
0,0,0,0,68,1,2,2,1,1,1,1,1,1,2,0,0,25.5,1821.8,0,2,2,1.050634371395617,0,0,0
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,1,25.05,1873.7,0,2,2,1.0534986365297574,0,0,0
0,1,1,1,3,1,0,1,2,0,0,2,2,0,0,1,3,88.3,273.75,1,0,5,1.033408833522084,0,0,1
0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,80.2,146.05,1,0,3,0.9105361596009975,1,1,0
0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,1,3,73.6,73.6,1,0,3,1.0,1,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,43.85,43.85,0,0,2,1.0,1,0,0
0,0,0,1,62,1,2,2,1,1,1,1,1,1,2,0,0,26.0,1638.7,0,2,2,1.0165632754342433,0,0,0
0,0,1,1,15,1,0,2,1,1,1,1,1,1,1,0,1,20.35,335.95,0,1,1,1.1005733005733005,0,0,0
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,1,112.1,7965.95,0,2,9,0.9869598077113688,0,0,0
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,1,0,2,1.0,1,1,1
0,0,1,0,2,1,2,1,0,0,2,2,2,2,0,1,2,104.4,242.8,1,0,7,1.1628352490421456,0,1,0
1,0,1,1,40,1,2,2,1,1,1,1,1,1,2,0,1,25.25,1006.9,0,2,2,0.9969306930693069,0,0,0
0,0,0,0,7,1,0,0,0,0,0,2,2,2,0,1,1,70.75,450.8,1,3,5,0.9102473498233216,0,0,0
0,0,1,0,38,1,0,2,1,1,1,1,1,1,1,1,1,20.25,814.75,0,2,1,1.0588044184535412,0,0,0
0,0,1,1,5,1,0,1,0,0,0,0,2,0,0,1,2,80.85,356.1,0,0,3,0.8808905380333952,1,1,0
0,0,1,0,53,1,2,1,0,2,2,2,2,2,1,1,0,108.95,5718.2,0,2,8,0.9902759617965657,0,1,0
0,0,1,0,64,1,2,2,1,1,1,1,1,1,2,0,3,25.55,1714.95,0,2,2,1.0487707925636007,0,0,0
1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,1,94.9,4422.95,0,2,6,1.01318321345123,1,1,0
0,0,0,0,42,1,0,0,2,2,2,2,0,2,1,0,1,73.9,3160.55,1,2,7,1.0182840389200336,0,0,0
1,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,20.15,341.35,0,1,1,1.0587779156327546,0,0,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.4,50.6,0,0,1,1.3041237113402062,0,0,0
1,0,1,1,70,1,2,0,2,2,2,2,0,2,1,0,0,78.35,5445.95,0,2,8,0.9929711003737807,0,0,0
